worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,income_month_7,income_month_8,income_month_9,income_month_10,income_month_11,income_month_12,jobs_month_1,jobs_month_2,jobs_month_3,jobs_month_4,jobs_month_5,jobs_month_6,jobs_month_7,jobs_month_8,jobs_month_9,jobs_month_10,jobs_month_11,jobs_month_12
W09524,Ride-Hailing,43,4.78,0.721,0.275,3082,31211,15628,10429,27383,18764,37446,10777,31735,9845,17732,15637,7722,79,57,73,61,84,67,80,61,79,61,81,58
W09525,Delivery,18,4.54,0.857,0.291,946,16456,14393,13641,17769,16077,17852,13524,16858,14601,14596,13943,13867,55,59,40,59,43,46,44,53,52,53,52,56
W09526,Ride-Hailing,28,4.47,0.823,0.116,972,38230,48441,36922,40700,36553,40564,42404,38592,53430,39459,34915,28036,34,39,34,41,41,31,37,31,27,41,32,31
W09527,Ride-Hailing,46,4.62,0.984,0.228,2197,12318,12481,15742,13033,19512,16218,17121,14606,16587,16680,11965,12442,34,44,52,45,53,53,46,53,51,40,46,42
W09528,Delivery,30,4.19,0.922,0.35,2061,23298,18914,28723,21628,20577,14322,17436,16500,14152,31759,18660,18006,49,60,57,59,59,73,55,63,74,62,74,63
W09529,Home Services,12,4.66,0.674,0.113,937,30312,26285,13264,25082,14635,20408,13807,25212,10314,21762,34017,25569,79,73,57,67,66,64,51,84,80,72,77,63
W09530,Delivery,19,4.4,0.983,0.136,1252,21505,29339,35269,31211,36765,13521,12184,20370,24412,18752,38151,28094,86,86,69,64,61,57,67,59,82,65,73,49
W09531,Ride-Hailing,24,4.51,0.576,0.144,1156,35015,37571,33778,33041,30238,27734,28834,29303,27602,25136,37702,32440,54,53,52,49,57,55,47,53,43,61,54,69
W09532,Ride-Hailing,29,4.83,0.875,0.14,2140,34178,31608,30273,38988,28987,31130,31311,31354,32794,31888,29148,31963,65,79,41,84,70,62,66,66,65,72,75,74
W09533,Freelance,40,4.71,0.825,0.093,2290,27281,20128,34305,39107,21638,29592,34951,23324,21866,12630,24215,36344,51,58,67,53,59,56,72,75,63,64,59,55
W09534,Ride-Hailing,29,4.51,0.876,0.1,1833,13953,11908,10043,10356,11272,10122,8696,12384,14074,8324,12989,11739,47,69,50,55,44,68,70,51,60,56,65,55
W09535,Freelance,20,4.52,0.585,0.161,994,25357,23033,22261,19442,24280,19479,21375,20564,22421,23410,26602,26402,39,53,45,37,40,46,36,42,49,33,42,42
W09536,Delivery,17,3.91,0.725,0.318,1279,14303,15952,17549,10603,16128,17594,16922,17044,17223,11422,12920,20614,80,91,92,63,87,83,80,69,65,70,75,72
W09537,Freelance,18,4.34,0.956,0.011,1214,35013,42093,34041,36367,35534,30419,29806,32878,28041,36199,34383,34777,78,71,63,62,64,65,74,73,77,72,76,73
W09538,Delivery,15,4.59,0.882,0.19,673,27881,28734,31692,25388,23529,22198,24730,27782,27204,32213,27878,28456,48,46,34,58,46,56,46,43,57,43,46,46
W09539,Home Services,15,4.36,0.719,0.07,1288,24610,35415,25507,36062,32783,37537,32693,35830,39154,33003,28615,34044,79,86,73,82,77,84,73,84,69,80,69,86
W09540,Delivery,37,4.22,0.833,0.1,986,22106,23057,23160,22862,21904,21946,22114,24967,24524,20465,23585,26152,28,42,34,34,39,40,24,31,31,26,26,38
W09541,Freelance,22,4.67,0.698,0.176,919,31003,20617,29721,20183,14881,30363,25156,22506,21207,36243,27124,30332,47,38,34,39,40,28,35,49,41,53,45,44
W09542,Freelance,15,4.88,0.97,0.071,541,40476,24502,40796,42215,40833,23039,38292,20035,48675,51809,53199,33779,36,33,29,33,27,39,33,25,32,29,35,35
W09543,Ride-Hailing,21,4.37,0.791,0.109,1006,13018,14560,15628,15350,15474,17129,17588,16845,16148,14190,14056,9467,47,41,43,46,40,42,49,52,57,54,49,44
W09544,Ride-Hailing,16,4.77,0.716,0.067,613,15665,26205,12322,21317,37957,28940,23851,17725,44763,34866,13904,25542,39,46,41,40,55,49,31,40,43,41,42,36
W09545,Ride-Hailing,12,4.73,0.892,0.043,784,30137,33655,47995,36728,25630,20314,32057,42746,33877,29900,37946,23851,70,57,80,82,77,95,60,89,69,63,63,55
W09546,Delivery,29,4.31,0.5,0.034,1649,20051,17872,17090,16736,14774,15330,15931,19469,17973,21919,20320,20519,52,66,56,51,57,45,58,64,52,59,55,61
W09547,Home Services,38,4.37,0.837,0.047,2024,26175,20699,16485,14887,20773,19441,32468,14602,15453,13616,21274,19889,57,51,48,55,57,52,53,41,49,45,49,45
W09548,Home Services,34,5.0,0.748,0.135,2197,23652,20363,20335,21693,18463,20556,19142,20974,20776,22967,24816,22271,67,73,78,72,45,68,67,60,65,53,63,77
W09549,Ride-Hailing,33,4.27,0.872,0.227,2168,14048,14363,14740,17924,17335,14910,25368,19397,19832,21843,13805,6764,77,55,55,79,76,73,70,74,76,68,65,51
W09550,Delivery,12,4.4,0.765,0.054,1036,14949,19028,22519,8412,18736,12660,21369,17427,12432,16653,14141,18112,72,82,76,73,77,79,82,70,63,86,82,84
W09551,Freelance,43,5.0,0.898,0.065,2525,18242,20349,14294,22002,13893,16366,16971,19547,18576,21410,18257,23002,49,57,33,55,60,52,48,44,53,62,40,48
W09552,Delivery,14,4.41,0.837,0.045,730,22418,20834,21092,17851,18399,17642,16102,15922,17446,17122,18981,18385,62,55,65,68,54,65,64,61,49,46,40,70
W09553,Ride-Hailing,12,4.89,0.806,0.155,410,16587,7528,14483,8429,12383,10244,15257,13184,17810,11931,12853,9194,34,39,45,39,38,42,36,39,31,37,36,25
W09554,Delivery,12,4.29,0.593,0.017,765,31440,26009,41023,30766,34886,16734,32729,25928,29037,5000,12874,30758,68,63,56,58,51,60,58,61,58,66,70,70
W09555,Delivery,24,4.58,0.642,0.091,1421,25328,23675,24276,23256,26687,28313,13621,27105,20152,21294,18922,23551,52,65,65,61,63,89,61,65,37,73,58,51
W09556,Delivery,43,4.82,0.782,0.216,2003,23585,24571,16996,12542,18298,14999,18316,9064,9756,7237,11805,16551,38,45,50,49,43,39,44,35,41,51,47,38
W09557,Delivery,40,4.43,0.973,0.35,2432,24353,22510,24309,22080,18461,15647,18499,17271,16665,20441,20220,23135,54,60,64,49,68,61,56,54,65,59,63,55
W09558,Ride-Hailing,21,4.57,0.603,0.153,944,15804,16804,13692,13821,14307,13591,13428,12680,14874,14584,14137,15753,45,55,53,56,45,56,57,54,53,52,51,51
W09559,Ride-Hailing,36,4.74,0.889,0.152,2271,22859,21873,24656,35585,29900,32016,33736,32932,31146,29144,34309,25629,48,52,52,53,55,69,54,71,88,70,64,74
W09560,Home Services,60,4.32,0.859,0.176,3140,35267,23818,25131,20765,37544,15442,31684,28173,25436,25540,25240,8544,67,53,48,46,50,46,49,57,59,60,60,56
W09561,Home Services,17,5.0,0.819,0.327,948,37204,36741,39515,22926,42552,31250,42914,47858,36210,38456,30361,37130,66,58,47,76,52,59,59,67,65,66,64,61
W09562,Delivery,27,4.81,0.808,0.202,1136,17470,15217,22275,21784,19730,19771,20040,18428,16536,18054,22653,18556,41,47,59,46,52,50,43,48,39,42,46,41
W09563,Delivery,44,4.46,0.795,0.264,2920,39845,33825,35172,35949,38030,32925,33857,33036,34259,38321,25575,36305,76,65,70,62,79,70,60,50,57,65,72,63
W09564,Ride-Hailing,12,4.49,0.852,0.115,661,18455,24089,30702,38675,32413,31920,43849,39321,27533,31438,40940,25508,61,66,61,55,71,62,81,59,77,64,64,54
W09565,Home Services,12,5.0,0.962,0.049,801,31314,35109,38390,41597,46414,34278,38349,39659,62473,38004,33893,33868,76,89,73,83,69,73,82,88,76,88,80,68
W09566,Ride-Hailing,48,4.46,0.65,0.345,3002,43423,41761,39025,29287,52499,37581,34068,23525,31079,33142,27432,24376,45,54,60,55,64,68,64,55,46,67,58,52
W09567,Delivery,36,4.43,0.88,0.17,1821,18971,18593,17495,18527,17663,18741,12848,17469,17614,14174,18597,16433,59,45,54,64,57,45,52,52,50,52,49,60
W09568,Home Services,13,4.84,0.854,0.35,348,26124,24763,24926,25639,26775,26173,28723,28909,26010,18301,23951,29922,29,30,30,25,32,29,31,21,30,28,29,33
W09569,Delivery,12,4.2,0.747,0.065,844,38229,31738,45841,49805,31784,37224,39675,44218,37939,32112,26612,28657,75,70,87,62,80,81,76,78,66,54,86,56
W09570,Ride-Hailing,12,4.53,0.876,0.121,644,13604,15402,15493,23232,16490,13954,22384,12653,8194,10697,20280,20688,57,64,64,64,61,64,47,55,42,50,55,54
W09571,Delivery,24,4.57,0.753,0.034,1162,13544,23571,17852,15263,23134,15282,24727,40522,26986,23107,7801,24527,57,48,72,51,61,48,53,56,50,48,51,51
W09572,Home Services,14,4.37,0.811,0.158,1071,23755,20732,16975,14413,17002,21856,24639,21398,16238,25905,23945,20690,68,82,64,85,75,60,71,63,64,75,73,58
W09573,Ride-Hailing,14,4.16,0.851,0.312,1130,19064,19446,17085,15654,18308,13206,15162,18911,13327,20434,21161,21098,69,81,64,72,53,60,76,42,72,65,78,67
W09574,Home Services,12,4.57,0.775,0.13,612,23138,28566,14416,10224,19190,16464,17742,17026,12828,5000,16978,30428,38,49,42,47,53,60,51,42,53,48,43,38
W09575,Delivery,22,4.72,0.97,0.154,1192,26518,30791,25170,23629,30606,27426,28106,19866,26136,18615,27933,26127,57,66,68,67,63,62,57,46,52,61,45,55
W09576,Ride-Hailing,12,4.38,0.785,0.221,654,20396,23367,16848,16412,13353,13617,22467,23023,18066,13489,16613,19206,51,45,51,59,40,63,61,56,63,66,46,53
W09577,Delivery,30,4.26,0.816,0.35,2423,9754,13988,14201,10433,13474,10238,14485,13313,13203,10709,13688,6534,70,71,82,63,85,85,74,79,73,88,73,67
W09578,Home Services,41,4.86,0.604,0.282,1484,29551,14222,36414,16068,33254,27138,25562,18310,15387,22418,23413,28861,38,43,44,38,37,34,29,38,34,37,38,37
W09579,Delivery,24,4.68,0.776,0.026,1841,31160,32477,20216,13139,38041,27889,34662,50220,33347,37977,49210,39332,84,82,63,79,82,84,79,80,69,77,67,73
W09580,Delivery,36,4.46,0.792,0.063,2681,18368,15352,20124,19098,23026,27396,20265,17532,23937,20373,25551,20182,78,66,72,58,79,69,70,73,68,72,68,61
W09581,Home Services,19,4.78,0.729,0.032,1022,26461,30448,20280,22842,29197,22084,32184,33738,18819,25552,25906,27496,48,52,60,53,46,56,44,56,46,45,48,46
W09582,Delivery,12,4.61,0.861,0.263,483,15360,16728,20447,21169,18479,21288,26501,20608,20171,24849,15984,17356,46,38,38,35,45,46,48,46,46,50,47,50
W09583,Delivery,17,5.0,0.889,0.067,1068,19955,23165,25787,24612,23492,29730,29286,29081,23381,31042,23773,19145,57,69,56,72,84,59,63,59,67,62,53,60
W09584,Home Services,12,4.72,0.88,0.062,315,32348,27963,27165,29614,35480,37683,29498,31999,29884,29945,32936,28669,33,33,28,32,28,25,32,35,25,34,28,31
W09585,Home Services,14,4.2,0.889,0.224,904,14520,11741,18806,18184,15804,13632,25127,24289,18309,15143,23768,16390,61,59,56,58,38,55,62,54,65,66,64,65
W09586,Freelance,19,4.39,0.817,0.219,1123,17655,22512,18479,15728,16992,17895,21272,20728,21523,9749,22177,15879,54,66,74,59,61,50,52,61,58,61,48,65
W09587,Delivery,21,4.4,0.85,0.276,1293,18126,34686,24860,28869,22717,27411,44580,30940,24350,24982,20946,25568,57,59,66,73,63,90,64,70,60,66,75,69
W09588,Ride-Hailing,37,4.63,0.886,0.35,1694,15652,7300,28954,26472,18780,14979,44783,35923,21358,37764,31888,44067,38,47,44,44,36,42,34,33,44,31,44,48
W09589,Home Services,45,4.47,0.681,0.247,4239,43688,36165,20436,31332,19301,14820,34647,22033,28494,27084,28437,28306,85,121,103,110,97,94,88,109,112,93,111,103
W09590,Delivery,24,4.27,0.768,0.08,1264,35933,35629,35237,46746,43597,37255,45131,50978,38570,36321,31681,29685,56,58,65,65,58,65,74,48,69,57,62,55
W09591,Home Services,12,4.7,0.779,0.336,1051,12605,21248,19507,26492,20259,18286,16541,18776,19565,17804,20635,17465,85,76,74,72,72,72,93,80,81,72,77,73
W09592,Delivery,12,4.8,0.821,0.195,743,33935,32359,28840,33939,29075,26182,22045,24501,25453,19510,23579,27226,66,56,55,63,66,66,82,62,60,68,53,64
W09593,Freelance,14,4.52,0.537,0.35,998,15466,17690,21211,14919,22882,20977,20285,22700,26721,17310,22500,21992,75,70,60,67,89,75,86,64,60,71,62,67
W09594,Ride-Hailing,13,4.6,0.92,0.091,485,13781,23928,19520,21402,16782,21576,19172,21241,16800,22266,18894,16148,32,37,38,33,31,37,29,33,37,36,28,36
W09595,Ride-Hailing,24,4.31,0.806,0.073,2346,29428,19900,21982,13474,21698,26913,20552,31855,31107,26682,25550,26676,82,99,101,102,95,73,95,82,98,81,67,85
W09596,Ride-Hailing,12,4.42,0.895,0.161,779,22919,18425,15326,28206,21915,13105,11563,19221,25256,22436,10331,20053,58,67,70,77,60,69,78,73,70,65,58,70
W09597,Delivery,45,4.43,0.824,0.32,3328,39091,32185,38018,21421,31533,24524,26242,19429,15192,19285,23248,27191,65,56,57,79,70,58,76,82,67,56,59,52
W09598,Delivery,34,4.69,0.982,0.194,2373,24184,35688,30397,30446,27656,31437,37571,32106,22372,32654,59496,27416,74,70,48,64,74,78,73,74,68,65,63,49
W09599,Home Services,38,4.61,0.792,0.35,2757,36631,15116,35501,30215,37403,32222,17541,41534,20123,18348,44886,32005,81,69,63,61,67,65,74,53,63,55,63,59
W09600,Ride-Hailing,14,4.47,0.796,0.071,781,10731,9971,10227,9682,10792,8972,11008,10375,11215,11509,10626,10237,55,54,55,55,65,60,75,68,69,67,81,52
W09601,Ride-Hailing,12,4.46,0.825,0.35,587,35849,29687,28175,16945,19362,23063,15444,20052,31637,14993,32677,25972,59,48,45,49,48,45,55,52,49,51,38,46
W09602,Delivery,13,4.06,0.855,0.09,474,23176,23380,24723,14449,18187,23013,25050,43403,44401,37401,13592,33093,39,39,28,40,21,27,34,31,30,29,42,41
W09603,Home Services,22,4.95,0.508,0.35,1767,27121,27630,29560,27451,32993,35848,30387,24065,25535,24725,33432,25196,104,79,94,96,80,88,74,70,92,82,80,65
W09604,Delivery,21,4.03,0.924,0.183,875,11177,18686,22666,21876,20738,15716,18173,16975,20500,18314,21285,18344,43,37,42,35,41,37,34,36,36,30,36,35
W09605,Delivery,43,4.66,0.916,0.35,3026,26342,18600,22704,21253,20087,19730,22238,21538,17846,18664,19615,20445,54,61,51,69,56,63,88,74,78,88,56,65
W09606,Freelance,47,4.56,0.795,0.256,2845,18290,17319,20395,20316,22198,24685,23908,25811,18634,24152,19599,19800,60,64,60,70,72,53,57,69,60,69,57,62
W09607,Ride-Hailing,23,4.48,0.821,0.163,867,17984,16633,14477,19513,18589,16754,14840,17554,24011,16333,12577,21780,49,48,34,49,48,48,58,45,50,47,44,34
W09608,Ride-Hailing,12,4.55,0.83,0.047,773,18167,15539,19342,23996,18393,17398,18065,16963,17938,18562,20756,17389,61,74,81,69,55,64,89,67,66,75,66,59
W09609,Freelance,17,4.38,0.91,0.127,664,12668,14665,7462,15293,13076,10333,13520,13998,10245,13605,19657,14361,45,42,48,45,53,56,45,42,33,66,51,52
W09610,Delivery,60,4.71,0.891,0.296,5137,16085,14173,13859,13192,10235,17480,19445,12511,18858,18234,15891,20774,101,76,105,105,93,84,105,75,100,83,66,81
W09611,Freelance,12,4.22,0.742,0.329,541,17459,17878,12820,17068,17945,13982,18547,15895,17245,9167,11215,14906,57,63,49,59,61,58,55,45,55,66,57,61
W09612,Home Services,25,4.63,0.733,0.215,1627,18866,16765,19840,18519,19039,22832,22346,20623,22546,19339,21350,18668,81,64,83,75,60,57,82,69,83,69,67,81
W09613,Ride-Hailing,13,4.38,0.704,0.241,572,14163,25831,16376,16834,23971,32126,26249,27636,21600,14781,30506,17690,50,52,46,45,55,50,46,38,44,50,45,32
W09614,Delivery,58,4.44,0.886,0.128,2232,16842,16949,16929,18995,19123,17580,17339,16317,17317,14292,16618,16581,44,42,40,48,34,33,31,37,31,39,47,50
W09615,Delivery,26,4.45,0.852,0.145,1462,31506,34704,29386,27848,22436,28913,24878,27496,28679,31320,31247,30929,62,59,54,50,48,49,51,66,53,56,49,54
W09616,Ride-Hailing,13,4.51,0.952,0.181,1080,11229,5000,8043,9956,9608,7135,16031,8592,14591,9290,5000,15560,79,75,73,89,71,72,98,79,88,80,85,83
W09617,Delivery,16,4.68,0.845,0.075,462,23084,21536,22398,21829,24557,23964,25623,24427,24877,24441,21611,19332,27,34,24,34,25,27,21,23,22,32,27,21
W09618,Delivery,12,4.54,0.847,0.209,573,20086,17567,22371,14314,17626,16850,16854,15309,20281,22924,15843,9917,58,49,39,40,48,43,46,43,48,43,44,40
W09619,Ride-Hailing,24,4.78,0.788,0.236,1354,25740,18448,24003,13770,28788,24426,18950,17953,22489,21899,22298,22056,64,54,52,42,51,50,48,56,56,61,56,57
W09620,Home Services,25,4.81,0.816,0.17,981,32033,22489,26150,14559,20805,24589,31872,15794,27945,29265,14464,31027,44,46,45,47,35,36,41,43,44,37,33,38
W09621,Delivery,12,4.63,0.651,0.052,469,26311,24649,29976,23696,24849,32293,23268,29983,24569,25964,26944,29459,32,39,31,38,29,38,43,44,46,38,35,29
W09622,Home Services,29,4.72,0.907,0.168,2092,37601,33760,29751,32249,15663,24385,28918,11000,27760,33424,51916,50190,76,76,62,75,62,62,60,70,65,78,67,59
W09623,Freelance,47,5.0,0.844,0.288,1842,21414,19790,18911,17059,18145,18370,20076,17931,17178,19514,20044,15277,40,39,40,43,42,51,43,36,40,40,48,41
W09624,Home Services,12,4.2,0.875,0.03,511,14323,17550,13390,16795,21092,19044,16523,20077,11566,14839,20539,24072,43,38,40,47,45,53,47,37,32,44,35,40
W09625,Home Services,29,4.82,0.826,0.243,1345,11313,14747,18589,13549,16867,13724,21047,11831,10481,15739,11179,13649,40,48,47,45,48,41,57,49,50,48,44,41
W09626,Home Services,30,4.94,0.634,0.095,1487,13151,7561,18774,16491,25796,30507,27454,17379,25267,16865,17388,9427,45,49,50,58,52,50,53,53,56,49,53,52
W09627,Delivery,23,4.66,0.769,0.084,1608,19436,18237,20207,26407,20602,29832,35017,23943,25949,23782,21825,23860,63,62,72,62,66,57,67,65,60,56,66,60
W09628,Delivery,24,5.0,0.801,0.102,849,16127,18083,17620,17686,11731,13148,17639,17231,18228,19120,17762,15614,37,32,30,36,40,34,33,21,41,42,31,33
W09629,Freelance,15,4.99,0.964,0.213,715,11110,9542,10059,9093,9809,6991,9306,8316,7867,12226,10229,9468,58,50,47,45,59,46,36,45,58,54,49,61
W09630,Home Services,12,4.47,0.942,0.248,477,31573,39995,33195,20879,26546,18334,20152,27932,26938,29230,24934,34394,52,39,49,48,38,37,36,47,38,43,41,42
W09631,Home Services,25,4.48,0.839,0.294,740,15466,16135,18427,15107,17543,16199,20216,19204,19647,20200,18761,15545,32,39,38,35,37,33,38,31,34,33,28,34
W09632,Freelance,33,4.68,0.588,0.286,1798,8938,28115,20849,24735,21246,29445,15248,20183,22610,12383,17912,22303,55,39,37,43,38,51,50,41,54,59,47,42
W09633,Delivery,12,4.39,0.833,0.033,845,10515,11121,12309,17995,14417,16961,13333,14301,10674,6723,14518,8261,74,77,79,59,78,75,92,66,58,62,75,62
W09634,Delivery,14,5.0,0.5,0.131,879,21843,16175,19043,12708,13052,22697,22425,19379,10251,14718,14115,18687,59,59,59,57,53,58,53,58,60,59,61,63
W09635,Ride-Hailing,13,4.75,0.852,0.175,829,20087,14816,18083,14744,17004,22049,20337,18703,15457,10397,17442,19570,81,71,71,63,74,75,70,45,60,60,80,66
W09636,Delivery,27,4.56,0.51,0.06,438,23699,19672,15431,11355,17519,21022,16687,21649,13251,21257,12390,17316,16,17,17,16,18,22,16,15,16,14,14,16
W09637,Ride-Hailing,24,4.2,0.541,0.35,1025,9899,9351,8529,9216,9843,8145,9524,8992,9922,8550,9371,9638,35,39,41,47,50,44,33,40,48,46,49,46
W09638,Home Services,12,4.61,0.693,0.204,744,25645,22091,29069,25820,20693,21853,21402,27464,18838,27021,13133,21415,65,58,70,75,69,68,76,67,55,51,56,68
W09639,Ride-Hailing,20,4.25,0.937,0.032,952,31886,30255,29937,29689,34053,25667,31694,26976,27538,37095,29242,32819,44,55,52,46,53,46,46,46,53,48,48,46
W09640,Delivery,21,4.74,0.732,0.185,1052,22055,29302,25246,24845,20467,26308,20888,18081,29085,30580,27042,23077,46,48,61,68,66,65,45,50,48,57,51,58
W09641,Home Services,26,3.92,0.578,0.35,1534,23536,20305,25544,26663,24082,22599,25144,21796,22430,20143,19830,19059,43,60,57,62,66,45,59,48,58,54,51,50
W09642,Delivery,16,4.9,0.81,0.03,525,19619,17703,21474,28215,27556,23288,16924,21510,20312,20024,19523,16243,31,26,31,31,26,31,30,28,20,19,25,30
W09643,Freelance,39,4.44,0.974,0.009,1897,31599,32580,28957,16233,38510,35953,28607,28349,35295,23241,27832,24509,38,51,45,43,45,61,49,51,43,47,43,50
W09644,Delivery,26,4.13,0.864,0.35,1004,10919,12116,12006,11693,15234,11689,12213,11974,11061,11464,10624,11351,42,40,35,38,42,37,48,37,38,33,41,29
W09645,Freelance,38,4.55,0.918,0.066,2129,42621,35435,43812,30087,55504,35010,40848,49143,35800,49830,40178,31608,67,76,68,65,55,71,54,53,53,50,58,64
W09646,Ride-Hailing,26,4.55,0.983,0.108,1224,34193,21990,32951,22934,20279,29387,19965,25702,28551,24663,21721,19556,40,49,52,49,46,56,53,45,51,48,40,49
W09647,Ride-Hailing,27,4.53,0.914,0.122,852,29566,25899,26485,30663,30184,33636,37579,31397,31212,30256,29304,26672,33,33,34,33,31,32,27,36,36,39,31,41
W09648,Ride-Hailing,12,4.89,0.941,0.232,554,14850,9672,9925,19497,10592,22448,15467,18808,15790,17661,11514,23034,60,61,54,62,45,59,52,50,49,58,56,48
W09649,Delivery,24,4.65,0.852,0.029,1880,10149,14973,5871,12365,12037,13904,10032,13248,16080,8926,11768,17269,79,77,83,81,87,71,74,80,79,74,79,75
W09650,Ride-Hailing,20,4.75,0.651,0.073,502,19494,17948,17471,22157,23626,22907,21851,25343,24488,23459,24980,13503,23,22,26,23,31,29,23,29,24,20,24,27
W09651,Home Services,41,4.49,0.925,0.123,3022,17975,18424,17340,15023,13897,13655,15035,13981,13872,15072,19123,19669,63,59,59,75,70,83,72,74,82,75,68,56
W09652,Home Services,37,4.66,0.908,0.136,1737,14099,15469,10026,11624,20162,19824,17145,23774,12726,16263,19157,9833,42,48,42,38,40,35,33,44,35,42,45,40
W09653,Delivery,43,4.22,0.841,0.099,2407,14460,31770,24653,18083,18230,24861,20039,18535,12127,24042,15112,15545,41,52,56,50,59,56,49,52,47,64,54,50
W09654,Home Services,14,4.61,0.931,0.044,349,19292,20670,19198,19706,18319,19561,20252,20045,21608,23586,21509,22107,21,28,29,25,25,25,20,24,22,24,26,21
W09655,Freelance,21,4.36,0.983,0.34,1297,20138,18411,15797,16192,15834,17203,17518,18785,19249,16899,19642,18029,59,66,59,67,65,61,65,66,55,53,48,58
W09656,Home Services,45,4.88,0.821,0.096,2542,29355,30817,27523,28276,30127,28728,29501,29243,30868,29687,27629,25565,56,50,65,54,61,56,71,63,51,70,60,58
W09657,Ride-Hailing,14,4.57,0.778,0.336,1179,24853,26882,27205,30754,17710,36556,19766,30913,35562,31577,42041,39270,90,71,63,79,80,83,82,77,81,74,108,87
W09658,Delivery,41,4.72,0.913,0.336,2576,23048,28712,24006,22601,24437,20541,21008,20234,26976,21496,27935,25635,59,70,59,63,55,52,41,59,59,58,69,67
W09659,Freelance,38,4.62,0.93,0.051,898,33511,36833,40810,34104,42483,42795,35624,49269,49328,43463,50601,41023,21,22,23,24,26,22,24,20,23,24,18,23
W09660,Delivery,20,5.0,0.753,0.35,1123,30174,24785,25350,28223,22933,16448,23523,22048,19843,24766,25330,16233,58,62,75,68,65,59,68,50,41,52,58,62
W09661,Delivery,52,4.16,0.863,0.178,2662,33334,39425,34183,35809,32282,32843,36308,35666,34030,38756,36165,38852,62,55,58,48,59,62,69,68,69,47,59,59
W09662,Home Services,39,4.52,0.619,0.179,1158,23903,22763,28929,27622,24974,26065,22634,24969,24022,19997,28433,22057,29,33,27,31,26,33,29,38,38,34,30,29
W09663,Delivery,12,4.31,0.853,0.139,191,15949,15882,15470,16919,17479,17635,16921,16130,16625,14661,15999,14046,15,20,15,17,17,16,14,19,18,16,19,17
W09664,Home Services,47,4.04,0.646,0.142,1001,23423,18007,25267,13671,17664,20448,19765,21224,22506,25094,22793,34211,24,22,25,22,22,22,25,27,26,23,24,25
